season,event_code,league,zone_name,team_id,team_name,college_name,robot_type,robot_number,eaSmallHitRate,eagHurt,eaKDA,eagKdaScore,matchLargeEnergyActRoundsAvg,gkDamage,gKillCount,eaBigHitRate,eaSnipeCnt,etDartOutpostCnt,etDartFixedCnt,etDartRDFixCnt,etDartRDMoveCnt,eaRadarMarkerTime,eaRadarDebuffDmg,eaExchangeEcon,avgMineTime,avgMineDiff,avgShootNum
2025,2025RMUC,RMUC,中部赛区,71,IRobot,西安电子科技大学,Airplane,6,7.9,792.5,1.7692307692307692/0.0/1.5384615384615385,3.3,,169.3,1.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1076
2025,2025RMUC,RMUC,中部赛区,71,IRobot,西安电子科技大学,Guard,7,3.7,60.0,0.0/0.23076923076923078/0.07692307692307693,0.1,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,71,IRobot,西安电子科技大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,48.1,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,71,IRobot,西安电子科技大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,210.9,33.9,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,148,交龙,上海交通大学,Infantry,3,32.2,981.5,2.7/1.2/1.6,3.2,0.0,20.3,3.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,148,交龙,上海交通大学,Hero,1,53.8,0.0,0.5/1.1/0.5,0.6,,4219.8,0.5,53.8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,148,交龙,上海交通大学,Sapper,2,0.0,0.0,0.0/0.1/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1158.1,10.0,3.0,0.0
2025,2025RMUC,RMUC,中部赛区,148,交龙,上海交通大学,Airplane,6,5.8,571.0,1.2/0.1/1.4,2.6,,122.9,1.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,973
2025,2025RMUC,RMUC,中部赛区,148,交龙,上海交通大学,Guard,7,15.6,317.7,0.7/0.2/0.8,1.5,,66.0,0.7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,148,交龙,上海交通大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,125.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,148,交龙,上海交通大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,355.1,120.6,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,1578,火锅,四川大学,Infantry,3,22.8,557.2,1.0/1.7/0.9,1.3,0.0,66.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,1578,火锅,四川大学,Hero,1,32.2,0.0,0.0/1.5625/0.0625,0.1,,2535.8,0.0,32.2,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,1578,火锅,四川大学,Sapper,2,0.0,0.0,0.0/0.75/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,330.75,29.2,2.1,0.0
2025,2025RMUC,RMUC,中部赛区,1578,火锅,四川大学,Airplane,6,7.6,957.3,0.9375/0.0/0.5625,1.5,,569.1,0.9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1120
2025,2025RMUC,RMUC,中部赛区,1578,火锅,四川大学,Guard,7,12.8,463.5,0.875/0.6875/0.75,1.3,,26.3,0.9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,1578,火锅,四川大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,78.1,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,1578,火锅,四川大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,932.8,204.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,240,Nautilus,武汉工程大学,Infantry,3,20.9,598.8,1.4/0.5/2.2,2.9,0.0,36.0,1.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,240,Nautilus,武汉工程大学,Hero,1,34.9,0.0,0.0/0.6/0.13333333333333333,0.1,,4371.1,0.0,34.9,8.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,240,Nautilus,武汉工程大学,Sapper,2,0.0,0.0,0.0/0.26666666666666666/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1077.07,14.7,2.8,0.0
2025,2025RMUC,RMUC,中部赛区,240,Nautilus,武汉工程大学,Airplane,6,5.7,521.3,1.4/0.06666666666666667/1.1333333333333333,2.3,,81.7,1.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,651
2025,2025RMUC,RMUC,中部赛区,240,Nautilus,武汉工程大学,Guard,7,12.8,661.8,1.7333333333333334/0.06666666666666667/1.7333333333333334,3.3,,13.7,1.7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,240,Nautilus,武汉工程大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,166.7,0.0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,240,Nautilus,武汉工程大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,441.0,203.8,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,8,创梦之翼,哈尔滨工程大学,Infantry,3,29.1,581.9,1.6/0.9/1.5,2.3,0.0,19.7,1.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,8,创梦之翼,哈尔滨工程大学,Hero,1,30.2,0.0,0.0/0.7272727272727273/0.36363636363636365,0.4,,2717.2,0.0,30.2,6.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,8,创梦之翼,哈尔滨工程大学,Sapper,2,0.0,0.0,0.0/0.36363636363636365/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,789.73,16.4,2.7,0.0
2025,2025RMUC,RMUC,中部赛区,8,创梦之翼,哈尔滨工程大学,Airplane,6,7.3,800.2,1.1818181818181819/0.0/1.7272727272727273,2.9,,359.7,1.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1074
2025,2025RMUC,RMUC,中部赛区,8,创梦之翼,哈尔滨工程大学,Guard,7,16.8,309.0,1.2727272727272727/0.09090909090909091/0.45454545454545453,1.7,,2.7,1.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,8,创梦之翼,哈尔滨工程大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,170.5,0.0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,8,创梦之翼,哈尔滨工程大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,81.0,41.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,1527,云嵌,长沙理工大学,Infantry,3,19.6,213.6,0.3/2.3/0.1,0.2,0.0,0.8,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,1527,云嵌,长沙理工大学,Hero,1,0.0,0.0,0.0/0.6666666666666666/0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,1527,云嵌,长沙理工大学,Sapper,2,0.0,0.0,0.0/0.3333333333333333/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,267.0,28.4,3.0,0.0
2025,2025RMUC,RMUC,中部赛区,1527,云嵌,长沙理工大学,Airplane,6,4.9,202.5,0.0/0.16666666666666666/0.0,0.0,,175.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,319
2025,2025RMUC,RMUC,中部赛区,1527,云嵌,长沙理工大学,Guard,7,34.4,45.0,0.0/0.5/0.0,0.0,,5.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,1527,云嵌,长沙理工大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,1527,云嵌,长沙理工大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,703,苍穹,合肥工业大学,Infantry,3,22.4,549.6,1.0/1.5/0.5,1.2,0.0,104.5,1.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,703,苍穹,合肥工业大学,Hero,1,28.6,0.0,0.2/1.4/0.0,0.1,,1249.0,0.2,28.6,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,703,苍穹,合肥工业大学,Sapper,2,0.0,0.0,0.0/0.2/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,503.7,16.5,2.4,0.0
2025,2025RMUC,RMUC,中部赛区,703,苍穹,合肥工业大学,Airplane,6,3.9,178.2,0.1/0.2/0.2,0.3,,149.0,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,226
2025,2025RMUC,RMUC,中部赛区,703,苍穹,合肥工业大学,Guard,7,5.8,184.8,0.2/0.1/0.2,0.4,,80.0,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,703,苍穹,合肥工业大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,703,苍穹,合肥工业大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,271.6,47.6,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,34,Artisans,安徽信息工程学院,Infantry,3,25.3,806.7,1.8/2.0/1.2,1.7,0.0,58.0,1.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,34,Artisans,安徽信息工程学院,Hero,1,13.5,0.0,0.0/1.3636363636363635/0.0,0.0,,1243.3,0.0,13.5,3.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,34,Artisans,安徽信息工程学院,Sapper,2,0.0,0.0,0.0/0.09090909090909091/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1409.45,13.9,3.0,0.0
2025,2025RMUC,RMUC,中部赛区,34,Artisans,安徽信息工程学院,Airplane,6,9.6,781.8,0.45454545454545453/0.09090909090909091/1.0909090909090908,1.5,,458.3,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,954
2025,2025RMUC,RMUC,中部赛区,34,Artisans,安徽信息工程学院,Guard,7,5.3,76.7,0.09090909090909091/0.36363636363636365/0.09090909090909091,0.2,,0.0,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,34,Artisans,安徽信息工程学院,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,34,Artisans,安徽信息工程学院,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,786.7,207.8,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,50,Ambition,沈阳理工大学,Infantry,3,24.4,566.2,1.3/1.5/0.9,1.5,0.0,23.2,1.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,50,Ambition,沈阳理工大学,Hero,1,40.7,0.0,0.0/0.9473684210526315/0.0,0.0,,1946.3,0.0,40.7,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,50,Ambition,沈阳理工大学,Sapper,2,0.0,0.0,0.0/0.6842105263157895/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,280.37,29.6,1.6,0.0
2025,2025RMUC,RMUC,中部赛区,50,Ambition,沈阳理工大学,Airplane,6,3.2,89.9,0.05263157894736842/0.0/0.2631578947368421,0.3,,49.1,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,171
2025,2025RMUC,RMUC,中部赛区,50,Ambition,沈阳理工大学,Guard,7,12.4,128.2,0.15789473684210525/0.5263157894736842/0.2631578947368421,0.4,,1.6,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,50,Ambition,沈阳理工大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,4.2,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,50,Ambition,沈阳理工大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,777.9,121.4,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,32,MA,南华大学,Infantry,3,20.3,572.3,0.9/1.1/0.6,0.9,0.0,88.1,1.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,32,MA,南华大学,Hero,1,16.0,0.0,0.0/1.0/0.0,0.0,,861.9,0.0,16.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,32,MA,南华大学,Sapper,2,0.0,0.0,0.0/1.125/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,761.38,29.2,3.0,0.0
2025,2025RMUC,RMUC,中部赛区,32,MA,南华大学,Airplane,6,6.9,307.6,0.0/0.0/0.75,0.8,,196.3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,423
2025,2025RMUC,RMUC,中部赛区,32,MA,南华大学,Guard,7,12.5,362.0,1.0/0.125/0.125,1.1,,18.8,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,32,MA,南华大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,32,MA,南华大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,231.4,45.2,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,781,军临,国防科技大学,Infantry,3,17.7,565.0,0.9/1.7/0.8,1.1,0.0,32.2,1.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,781,军临,国防科技大学,Hero,1,26.7,0.0,0.0/2.6666666666666665/0.0,0.0,,2143.1,0.0,26.7,4.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,781,军临,国防科技大学,Sapper,2,0.0,0.0,0.0/0.5555555555555556/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,258.56,29.6,2.3,0.0
2025,2025RMUC,RMUC,中部赛区,781,军临,国防科技大学,Airplane,6,6.9,144.3,0.3333333333333333/0.2222222222222222/0.1111111111111111,0.4,,75.0,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,275
2025,2025RMUC,RMUC,中部赛区,781,军临,国防科技大学,Guard,7,9.2,132.2,0.0/0.8888888888888888/0.4444444444444444,0.1,,68.3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,781,军临,国防科技大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,781,军临,国防科技大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,581.9,96.3,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,160,Actor&Thinker,河北科技大学,Infantry,3,21.9,727.6,1.2/1.9/0.8,1.0,0.0,5.1,1.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,160,Actor&Thinker,河北科技大学,Hero,1,15.2,0.0,0.125/1.625/0.0,0.1,,525.0,0.1,15.2,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,160,Actor&Thinker,河北科技大学,Sapper,2,0.0,0.0,0.0/1.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,362.0,15.2,1.8,0.0
2025,2025RMUC,RMUC,中部赛区,160,Actor&Thinker,河北科技大学,Airplane,6,10.3,1258.3,1.5/0.0/1.0,2.5,,578.8,1.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1211
2025,2025RMUC,RMUC,中部赛区,160,Actor&Thinker,河北科技大学,Guard,7,12.1,147.5,0.125/0.5/0.25,0.3,,0.0,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,160,Actor&Thinker,河北科技大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,160,Actor&Thinker,河北科技大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,1064.7,264.4,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,2189,逐曦,湘潭大学,Infantry,3,15.1,379.0,0.0/1.8/0.0,0.0,0.0,31.7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,2189,逐曦,湘潭大学,Hero,1,7.6,0.0,0.0/1.0/0.16666666666666666,0.2,,420.8,0.0,7.6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,2189,逐曦,湘潭大学,Sapper,2,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,824.5,22.4,3.0,0.0
2025,2025RMUC,RMUC,中部赛区,2189,逐曦,湘潭大学,Airplane,6,15.6,808.8,0.16666666666666666/0.16666666666666666/0.16666666666666666,0.3,,640.2,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,734
2025,2025RMUC,RMUC,中部赛区,2189,逐曦,湘潭大学,Guard,7,2.2,10.0,0.0/0.0/0.0,0.0,,1.7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,2189,逐曦,湘潭大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,2189,逐曦,湘潭大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,493.9,54.5,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,682,RoboWalker,中国科学技术大学,Infantry,3,26.8,911.2,2.1/1.3/1.6,2.0,0.0,36.3,1.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,682,RoboWalker,中国科学技术大学,Hero,1,20.9,0.0,0.42857142857142855/0.9047619047619048/0.7142857142857143,0.9,,2580.6,0.4,20.9,7.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,682,RoboWalker,中国科学技术大学,Sapper,2,0.0,0.0,0.0/0.47619047619047616/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1047.43,12.1,3.0,0.0
2025,2025RMUC,RMUC,中部赛区,682,RoboWalker,中国科学技术大学,Airplane,6,10.1,1368.2,2.0/0.047619047619047616/2.1904761904761907,4.2,,585.3,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1264
2025,2025RMUC,RMUC,中部赛区,682,RoboWalker,中国科学技术大学,Guard,7,19.0,722.9,1.1428571428571428/0.8571428571428571/1.8571428571428572,2.3,,180.3,1.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,682,RoboWalker,中国科学技术大学,Dart,10,0.0,0.0,0.047619047619047616/0.0/0.0,0.0,,701.0,0.0,0,0,0,20,4,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,682,RoboWalker,中国科学技术大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,539.5,230.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,95,Passion,南昌大学,Infantry,3,22.7,906.6,2.0/1.5/1.2,1.7,0.0,9.8,1.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,95,Passion,南昌大学,Hero,1,32.5,0.0,0.38461538461538464/1.3846153846153846/0.23076923076923078,0.2,,3719.9,0.4,32.5,7.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,95,Passion,南昌大学,Sapper,2,0.0,0.0,0.0/0.8461538461538461/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,947.31,17.6,3.0,0.0
2025,2025RMUC,RMUC,中部赛区,95,Passion,南昌大学,Airplane,6,12.1,958.5,0.6153846153846154/0.0/1.0769230769230769,1.7,,490.8,0.6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,874
2025,2025RMUC,RMUC,中部赛区,95,Passion,南昌大学,Guard,7,1.9,8.0,0.0/0.6153846153846154/0.0,0.0,,2.3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,95,Passion,南昌大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,96.2,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,95,Passion,南昌大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,337.8,157.7,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,2780,起源,华东理工大学,Infantry,3,23.9,516.8,1.1/1.3/1.4,1.8,25.0,23.8,1.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,2780,起源,华东理工大学,Hero,1,31.4,0.0,0.0625/0.6875/0.3125,0.3,,3406.9,0.1,31.4,7.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,2780,起源,华东理工大学,Sapper,2,0.0,0.0,0.0/0.5/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,773.5,15.7,3.0,0.0
2025,2025RMUC,RMUC,中部赛区,2780,起源,华东理工大学,Airplane,6,4.0,522.6,1.4375/0.0625/0.8125,2.3,,89.5,1.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,931
2025,2025RMUC,RMUC,中部赛区,2780,起源,华东理工大学,Guard,7,29.0,1005.4,0.8125/0.0625/1.0625,1.8,,635.9,0.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,2780,起源,华东理工大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,117.2,0.0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,2780,起源,华东理工大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,805.9,211.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,183,Born of Fire,南京航空航天大学金城学院,Infantry,3,30.7,574.8,2.0/0.8/1.1,2.5,0.0,11.3,1.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,183,Born of Fire,南京航空航天大学金城学院,Hero,1,49.3,0.0,0.0/0.8333333333333334/0.4444444444444444,0.2,,3894.7,0.0,49.3,8.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,183,Born of Fire,南京航空航天大学金城学院,Sapper,2,0.0,0.0,0.0/0.3333333333333333/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,442.67,23.0,2.5,0.0
2025,2025RMUC,RMUC,中部赛区,183,Born of Fire,南京航空航天大学金城学院,Airplane,6,12.0,1119.9,1.9444444444444444/0.0/1.7777777777777777,3.7,,440.8,1.9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,993
2025,2025RMUC,RMUC,中部赛区,183,Born of Fire,南京航空航天大学金城学院,Guard,7,9.7,168.6,0.3333333333333333/0.1111111111111111/0.5555555555555556,0.8,,5.1,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,183,Born of Fire,南京航空航天大学金城学院,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,34.7,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,183,Born of Fire,南京航空航天大学金城学院,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,104.9,56.9,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,151,FYT,中南大学,Infantry,3,24.0,477.2,0.9/1.6/0.6,0.8,0.0,12.8,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,151,FYT,中南大学,Hero,1,38.2,0.0,0.05555555555555555/1.7222222222222223/0.0,0.0,,3828.6,0.1,38.2,7.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
