season,event_code,league,zone_id,zone_name,team_id,team_name,college_name,college_logo,robot_id,robot_type,robot_number,eaSmallHitRate,eagHurt,eaKDA,eagKdaScore,matchLargeEnergyActRoundsAvg,gkDamage,gKillCount,eaBigHitRate,eaSnipeCnt,etDartOutpostCnt,etDartFixedCnt,etDartRDFixCnt,etDartRDMoveCnt,eaRadarMarkerTime,eaRadarDebuffDmg,eaExchangeEcon,avgMineTime,avgMineDiff,avgShootNum
2025,2025RMUC,RMUC,565,南部赛区,47,ACE,东莞理工学院,https://rm-static.djicdn.com/games-backend/3bd2e359-b240-4c01-8390-e3a59e59b123,22881,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,285.7,57.9,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,2774,苍侠,福建理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2e4a88a1-9d5b-4d21-bae7-1a528564acda,22469,Infantry,3,16.4,394.4,0.6/0.9/0.5,0.8,0.0,28.2,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,2774,苍侠,福建理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2e4a88a1-9d5b-4d21-bae7-1a528564acda,22472,Hero,1,27.1,0.0,0.0/0.8181818181818182/0.18181818181818182,0.2,,2203.6,0.0,27.1,3.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,2774,苍侠,福建理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2e4a88a1-9d5b-4d21-bae7-1a528564acda,22473,Sapper,2,0.0,0.0,0.0/0.45454545454545453/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,263.73,41.5,2.7,0.0
2025,2025RMUC,RMUC,565,南部赛区,2774,苍侠,福建理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2e4a88a1-9d5b-4d21-bae7-1a528564acda,22474,Airplane,6,5.4,195.2,0.18181818181818182/0.09090909090909091/0.2727272727272727,0.5,,78.2,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,361
2025,2025RMUC,RMUC,565,南部赛区,2774,苍侠,福建理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2e4a88a1-9d5b-4d21-bae7-1a528564acda,22475,Guard,7,14.4,406.3,0.5454545454545454/0.7272727272727273/0.45454545454545453,0.9,,152.7,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,2774,苍侠,福建理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2e4a88a1-9d5b-4d21-bae7-1a528564acda,22477,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,2774,苍侠,福建理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2e4a88a1-9d5b-4d21-bae7-1a528564acda,22882,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,815.0,153.3,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,2757,RCIA,深圳职业技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c4e80f93-0bbb-49b4-b391-0b6671351c1b,22316,Infantry,3,14.7,122.5,0.2/2.1/0.1,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,2757,RCIA,深圳职业技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c4e80f93-0bbb-49b4-b391-0b6671351c1b,22319,Hero,1,23.7,0.0,0.14285714285714285/2.0/0.14285714285714285,0.0,,1278.6,0.1,23.7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
